param1,param2
1.36945,0.63009
1.60027,0.42556
1.47118,0.61007
1.29579,0.45287
1.51632,0.41049
1.48792,0.36198
1.29454,0.51474
1.41313,0.36345
1.3073,0.52852
1.3002,0.53826
1.40198,0.42797
1.36936,0.46556
1.39829,0.48322
1.48378,0.41076
1.41303,0.41456
1.37033,0.50158
1.36657,0.54114
1.52693,0.44774
1.28079,0.61686
1.4635,0.3075
1.4441,0.54175
1.47475,0.44609
1.44698,0.42079
1.33715,0.41805
1.35096,0.3911
1.42641,0.47248
1.29441,0.43186
1.53153,0.42821
1.37085,0.34425
1.19718,0.59304
1.49648,0.35873
1.08933,0.71085
1.05287,0.70646
1.54364,0.34759
1.52097,0.39961
1.35454,0.44218
1.39985,0.68542
1.49416,0.39909
1.40256,0.39582
1.50302,0.41914
1.4359,0.38176
1.4968,0.3735
1.49809,0.44119
1.27925,0.48501
1.58876,0.40303
1.41546,0.33911
1.22427,0.45266
1.4211,0.51633
1.57402,0.43691
1.27366,0.55627
1.37867,0.36692
1.34805,0.5826
1.50557,0.47231
1.41486,0.36855
1.37809,0.46335
1.42048,0.4869
1.32659,0.36125
1.40704,0.45424
1.4131,0.53672
1.42114,0.35673
1.26059,0.5403
1.32445,0.4717
1.24466,0.40457
1.49862,0.59439
1.47105,0.52098
1.2357,0.43397
1.5131,0.49038
1.43621,0.41306
1.37996,0.38326
1.44238,0.49523
1.394,0.36607
1.44719,0.53319
1.31149,0.41065
1.48494,0.55844
1.33102,0.34911
1.47153,0.52863
1.35308,0.54262
1.47388,0.40633
1.24574,0.48902
1.38592,0.37887
1.28717,0.37096
1.44677,0.59391
1.48984,0.41889
1.28233,0.42534
1.34555,0.45784
1.30783,0.49223
1.33354,0.41569
1.42232,0.41129
1.47871,0.49993
1.38583,0.37646
1.34619,0.33501
1.48101,0.50974
1.45728,0.51198
1.19393,0.4891
1.63225,0.39215
1.5955,0.41228
1.51568,0.54867
1.54677,0.57435
1.52695,0.48568
1.22872,0.44557
1.42807,0.63931
1.49836,0.40076
1.43374,0.46611
1.4172,0.53563
1.53945,0.43293
1.35036,0.47298
1.48402,0.53499
1.3945,0.36966
1.44372,0.58866
1.48957,0.55727
1.47804,0.41242
1.36058,0.50091
1.40047,0.35694
1.36171,0.56036
1.31956,0.44146
1.24245,0.43627
1.4211,0.38759
1.20208,0.39029
1.49168,0.46635
1.22888,0.39837
1.45019,0.50939
1.38973,0.51658
1.29856,0.53744
1.42047,0.35726
1.35239,0.42446
1.39938,0.40226
1.37504,0.51695
1.42576,0.36999
1.34888,0.46812
1.31505,0.51149
1.43862,0.41505
1.25243,0.4232
1.62162,0.43953
1.35698,0.51223
1.31854,0.52591
1.32938,0.56434
1.40591,0.43257
1.43148,0.4302
1.34929,0.44287
1.45755,0.45164
1.45298,0.44527
1.50667,0.51088
1.27662,0.47386
1.36416,0.33802
1.30875,0.45223
1.54699,0.4151
1.45549,0.46051
1.12129,0.59425
1.48782,0.27131
1.31183,0.45039
1.21544,0.64381
1.44536,0.35967
1.51517,0.38462
1.22384,0.44771
1.5063,0.42734
1.29491,0.4008
1.56387,0.47889
1.34812,0.35183
1.3666,0.50981
1.52619,0.42147
1.34759,0.61641
1.53245,0.45402
1.3853,0.41133
1.32337,0.48514
1.33352,0.3593
1.4878,0.47971
1.4308,0.53198
1.47945,0.49138
1.42808,0.38558
1.45812,0.51502
1.58987,0.4738
1.38877,0.47984
1.56059,0.51565
1.51889,0.40593
1.28645,0.40119
1.29395,0.46993
1.42594,0.5267
1.32921,0.51467
1.49003,0.49868
1.57044,0.497
1.53813,0.5034
1.3316,0.43508
1.22952,0.45101
1.40085,0.50252
1.48264,0.43511
1.55176,0.43346
1.40498,0.43948
1.42386,0.39776
1.26437,0.44675
1.40851,0.48926
1.47744,0.52463
1.34418,0.47152
1.44465,0.46805
1.40446,0.4764
