param1,param2
4.29292,1.03483
3.40036,0.70372
9.32509,1.99458
5.14256,1.27926
5.55196,1.10767
3.40117,0.69618
4.7006,0.92042
3.32548,0.777
7.38818,1.60275
2.1869,0.50666
11.4862,2.48849
10.7723,2.23226
8.56973,1.53231
7.07003,1.56117
3.57114,0.85137
4.54648,0.79114
5.36246,1.01517
3.36785,0.74679
5.76413,1.21308
4.24365,0.96046
4.75948,0.95693
3.76327,0.6422
3.22971,0.64052
3.86568,0.66391
5.67555,1.38507
5.21536,1.05731
3.93141,0.96509
5.07541,1.08003
3.64919,0.65745
3.93934,0.91282
6.0143,1.18869
2.94015,0.60687
7.20638,1.71929
3.79437,0.66157
3.38465,0.67115
7.09605,1.38302
3.46205,0.93752
6.62981,1.2095
6.70143,1.28903
5.41601,1.1419
3.86139,0.78722
6.42572,1.38693
4.37366,0.91801
7.21096,1.56424
6.88667,1.25557
2.38209,0.52692
7.48645,1.31132
2.61637,0.64063
5.71757,1.38295
2.46833,0.41943
2.91439,0.51361
4.2346,1.10429
3.75436,0.63269
6.9117,1.62253
3.54572,0.6223
5.92542,1.02196
7.48942,1.60277
6.71545,1.24784
3.30052,0.71717
4.55134,0.99752
4.55562,1.02491
4.8244,1.09496
4.24489,0.8454
6.01436,1.02236
5.03957,1.34962
3.04673,0.5237
7.4037,1.70958
3.50844,0.68685
3.54706,0.9161
4.11187,0.8544
4.35058,0.9714
6.71913,1.34957
4.48534,1.02025
4.78347,0.90351
4.86755,1.0736
4.18273,0.75183
5.02303,1.31428
5.63581,1.43203
2.62466,0.50587
4.30979,0.84903
1.72588,0.4233
8.90405,1.84087
3.09235,0.62995
5.20742,1.14225
3.87824,0.76333
4.61465,1.05871
3.87771,0.75472
4.07648,0.78914
4.42051,0.88373
3.54602,0.60899
3.15614,0.55317
7.51048,1.76944
2.32646,0.42371
3.48871,0.6089
4.28703,0.89366
3.6041,0.6926
5.42166,1.1059
3.61058,0.71839
4.22224,0.78154
5.92512,1.48181
4.18257,0.72094
3.3558,0.59669
5.80454,1.3957
3.22325,0.56693
5.49661,0.95495
2.65356,0.45275
4.92027,1.21188
4.60017,1.20741
2.1174,0.36491
5.21448,0.96214
3.06165,0.78331
2.4497,0.50381
3.99877,0.95823
3.12367,0.62179
5.98009,1.38239
2.43362,0.45046
3.49996,0.61106
2.88057,0.69016
4.42811,0.88287
3.70018,0.79339
3.26921,0.78565
5.35942,1.02601
5.58509,1.13489
4.25408,0.90362
