param1,param2
2.40305,5.88833
1.66392,5.37223
2.22974,5.43914
1.93121,5.54637
1.8145,4.78401
1.99013,5.70528
1.99439,5.75018
1.9638,4.65654
1.75387,5.8033
2.54426,5.51265
1.4715,5.44896
2.01664,6.64495
1.76524,4.60011
2.16812,6.09151
1.92627,4.72025
1.93098,6.28413
1.93181,5.18888
2.35541,5.70111
1.75688,5.58354
2.09222,5.82212
2.48023,5.90746
1.58879,5.0979
1.98782,5.46109
2.39595,5.80969
1.61759,5.40027
2.05856,5.14374
1.73424,5.42686
1.96121,5.04067
2.32709,5.29034
2.18528,5.62323
1.85635,5.85158
2.30702,5.42976
1.60434,7.13377
2.32917,6.07285
1.92997,4.309
1.73875,7.67124
1.66755,4.44497
2.24452,6.30185
2.0114,5.04185
1.66674,5.11406
2.0797,5.37482
1.64785,6.25033
1.76747,5.18917
2.05084,5.19149
2.04583,5.54706
2.16387,5.61202
2.02641,5.08247
2.13239,5.5973
2.02283,5.41489
1.80598,5.57615
2.22318,5.01569
2.04063,6.03664
2.17488,6.61817
1.86732,4.34394
1.63785,5.29875
2.12787,6.10768
1.31929,3.63005
1.28095,3.69952
2.1575,7.9692
2.16688,5.29899
2.10341,5.46504
2.02852,5.62255
1.94781,5.64488
1.58322,5.08479
1.96116,5.80353
1.69733,4.49594
1.69912,4.48159
1.68639,7.51533
1.45202,5.95174
2.45623,5.02967
1.73353,5.77109
2.57988,5.46239
1.71087,5.2364
2.09106,5.56269
2.46981,6.1555
2.20256,5.45085
1.3499,4.27276
2.03513,5.25678
2.07552,6.2957
1.79529,4.99544
2.52346,5.25139
1.47373,5.28725
2.25874,4.84869
1.92598,5.73344
2.09058,5.34539
2.05289,5.47941
1.97271,5.35749
1.84512,5.50154
1.8786,5.42762
2.15428,5.91898
1.90241,6.00468
1.74594,4.7887
2.19711,6.08222
1.80575,5.01248
2.31705,5.82945
1.68095,5.57479
1.98109,5.29498
1.87959,5.14708
1.93815,5.5969
1.58527,5.86633
2.04992,4.99383
2.04587,5.96167
1.97322,5.99507
1.79981,4.39071
2.42971,5.99676
1.58742,4.89257
1.5768,4.63236
2.35496,6.23596
2.54561,5.59317
1.70093,4.769
2.3409,5.73854
2.07533,4.7991
2.25331,4.78117
2.22349,4.98983
1.8406,6.03667
1.75568,4.77014
2.25509,5.21006
1.81644,5.4657
2.72649,5.80148
1.27786,4.56989
2.71513,6.24595
1.43904,4.85593
1.46816,4.84393
1.8626,5.1768
1.77404,5.17052
2.15978,5.14588
1.81113,6.07389
1.92275,6.05334
2.1052,4.97514
2.11721,5.44282
1.3778,5.83769
1.85749,7.08483
1.93873,4.21243
1.84505,7.40953
1.75182,5.52134
1.97355,5.95971
1.49613,4.46366
1.96341,5.2833
2.01129,5.26693
2.09614,5.50641
2.08007,6.06603
2.13983,5.23097
1.6441,5.2094
2.52475,5.25741
1.24292,6.3004
1.31185,7.99185
2.14604,5.751
1.35029,4.40433
1.99502,5.58861
2.17148,5.05112
1.73121,6.24842
2.27216,5.16261
1.70722,6.31909
1.74239,5.06342
2.08293,5.6209
2.03234,5.96905
1.56357,4.95172
1.81444,4.90529
2.01465,5.55744
1.42583,6.0502
1.97982,4.76216
1.95358,6.20901
2.00852,5.20273
1.91866,5.9457
1.85843,4.53255
1.52869,6.76517
2.20642,4.63417
1.83542,5.03788
2.33348,6.17581
1.99395,5.62206
1.84157,5.0434
2.34082,5.88314
1.72822,5.19236
1.77896,5.89989
2.10811,5.48505
1.93575,5.37802
1.79051,5.06084
1.81638,5.97333
2.10702,5.33936
1.88692,5.4905
1.71348,4.76449
2.33291,6.24897
2.15902,5.10036
1.81091,5.53818
2.35128,5.99319
1.87886,5.05555
1.93616,5.50379
1.69926,5.97626
1.94626,5.38207
2.0979,5.792
1.74965,4.70745
2.37757,5.12352
1.85007,6.26748
1.86875,4.70085
2.04306,6.14487
1.77163,4.58116
2.07731,4.47808
1.50456,6.32406
2.16419,4.60805
1.62309,6.23794
2.55451,5.51652
1.7764,5.35098
2.24269,5.66532
2.23637,5.24764
1.54146,5.8029
1.899,5.95143
2.02094,5.44228
1.58404,4.80162
1.59306,4.0338
2.40571,6.76387
1.5995,4.14884
2.24197,6.99397
1.39088,4.97989
1.97838,6.38544
2.205,5.04566
1.54923,5.63559
2.01988,5.44294
1.83541,5.64693
2.04717,5.55186
1.73529,5.13781
1.91217,4.69172
2.03693,5.7343
1.85288,4.93641
1.87919,6.02065
1.99009,5.43712
2.12685,5.0576
1.724,5.96862
1.91116,4.92902
2.22951,5.88241
2.07719,5.19258
1.93241,6.54271
2.18269,5.06781
1.91721,5.21486
2.06444,5.38651
2.04605,5.0752
1.8161,5.76503
1.83403,6.06988
2.38619,5.19163
1.79409,4.67796
2.10424,6.59617
1.59459,4.4693
2.52907,6.05508
1.48365,4.46906
2.37708,5.62672
2.0055,5.20379
1.85418,5.2973
1.90572,4.78372
2.06208,6.25219
1.98846,4.47833
1.83148,6.18234
1.74427,4.50081
1.95032,5.91315
1.74863,4.96883
1.72843,5.4918
1.81947,5.95422
1.8867,6.24616
2.05652,5.28737
1.93957,5.28264
1.92447,4.90596
1.99102,5.58302
2.01053,5.5422
1.65844,5.81818
1.49351,4.70577
1.95514,5.49839
1.89572,5.43766
2.08546,5.27683
1.9037,5.4252
1.87337,5.40652
2.21095,5.52234
1.8284,5.11518
1.91402,5.36738
1.98783,5.42677
1.87465,5.23407
2.19967,5.45471
2.12013,5.40557
2.08872,5.57151
2.01276,5.91582
1.33819,6.14375
1.67359,6.20936
2.50524,5.13915
2.21181,5.39297
1.90841,4.80557
1.8705,6.00222
1.67433,5.77989
1.96374,5.88548
2.01932,5.19575
1.91064,5.64342
1.7088,4.52071
1.92077,4.52091
2.0424,5.38976
1.44209,4.41898
1.5662,3.89162
1.69049,4.82527
1.8014,6.80152
2.14309,5.50178
1.88614,5.42611
1.42183,5.73648
2.35523,4.94041
1.8459,6.09674
1.90925,4.72186
1.69208,5.76909
2.11787,5.17041
1.76621,5.60272
2.32719,6.79096
1.66401,4.29879
2.58349,6.81571
2.21954,6.41518
2.32692,5.28925
1.37144,5.01283
2.30884,5.23964
1.83698,5.06491
2.07559,5.67161
1.9596,5.20592
1.84178,4.73098
2.07709,5.75802
2.08813,5.60945
1.47689,5.04444
2.19201,5.13078
2.14997,5.83604
2.11927,5.29026
2.30788,5.63169
1.90615,6.26133
1.70795,4.3901
1.73741,5.50414
1.58866,6.14937
2.38268,5.5852
1.72105,5.43032
2.00055,5.26513
1.81965,5.53977
1.82712,5.43606
1.60156,4.97083
2.41898,5.61469
1.93309,5.37564
2.11963,5.3191
1.67048,5.57535
1.94364,4.96521
1.96423,5.27836
1.96258,5.96823
2.27575,5.41168
1.69831,4.97447
1.9457,5.61387
1.9229,5.62927
1.98166,5.09448
2.11169,5.71432
1.93539,6.89493
1.98546,4.52827
1.74595,6.18752
1.84839,4.96519
1.6837,5.77303
1.80763,5.65878
2.01405,5.35424
1.88809,5.0538
2.2099,5.65024
1.8143,6.06224
1.3236,4.27029
1.90507,5.28051
1.48201,5.3956
1.82806,6.05296
2.20179,4.85736
1.96334,5.78554
1.9956,5.22276
1.56184,6.60744
1.9157,5.26853
1.87249,5.54124
2.05913,5.01602
1.78437,5.59624
1.71897,6.9123
1.75153,5.01603
2.07515,5.62727
2.34385,4.97171
1.56468,5.84243
2.06637,4.91381
1.43319,4.73257
2.71534,5.69274
2.10573,6.07883
1.71651,4.52429
1.85107,5.19323
2.0589,5.51329
1.70125,5.56429
2.82696,5.98758
1.94447,4.98347
1.95646,5.34554
1.94446,5.46975
1.74732,4.81652
2.01283,5.03275
1.9745,4.92635
1.98978,5.26794
2.30686,5.62074
1.72837,5.22799
1.75472,5.80244
1.92512,6.25982
1.90903,4.50448
1.92115,5.90958
2.21195,4.9782
1.56134,5.44338
2.37586,5.85776
1.74571,4.89196
2.1318,6.50579
1.80797,4.33926
1.84896,7.197
2.12212,4.38017
1.67451,6.97584
1.74562,6.14973
1.91843,5.68871
1.887,5.15519
2.19782,5.77122
2.24763,5.1058
1.76338,5.7468
2.02113,4.96599
2.11728,6.09589
1.75443,4.93594
2.29135,5.6048
2.09232,5.19044
2.34419,6.14292
1.31185,5.03704
2.54184,5.75635
1.48529,4.92904
1.4755,6.04144
1.69844,6.1314
2.81897,5.45264
1.64256,5.41601
1.32314,6.84579
2.18489,4.65633
2.07146,6.182
1.53517,5.16655
1.79667,6.63453
1.64906,5.44861
1.96489,6.1601
2.16828,5.69449
1.89057,5.223
