param1,param2
2.56593,0.41597
4.33748,1.04665
5.63263,1.28453
2.33004,0.44604
3.30781,0.80491
3.86451,0.70126
2.83901,0.59274
3.91745,0.80588
2.74173,0.59282
2.73873,0.45778
2.23735,0.44473
3.81473,0.89095
4.47818,1.01303
2.58949,0.5996
3.44584,0.74136
2.0024,0.44003
4.03218,0.87676
1.69083,0.26894
2.25474,0.34785
2.49394,0.50944
6.03949,1.35134
3.08616,0.69314
4.68677,1.10586
2.41643,0.48966
4.01094,0.86131
2.01542,0.59721
4.6833,0.99273
2.28343,0.52568
6.29748,1.19453
3.09895,0.67611
3.82891,0.859
2.02343,0.4173
2.81707,0.52003
3.80598,0.96918
2.88689,0.47657
2.9593,0.81864
5.21464,1.11182
3.53785,0.67552
2.6077,0.5972
2.954,0.61932
3.92881,0.82385
3.22224,0.60502
2.84005,0.55022
3.03117,0.67054
2.31609,0.46212
3.85832,0.88027
3.64801,0.85805
2.91718,0.53124
3.37473,0.79312
1.55438,0.36717
3.88993,0.75208
5.19794,1.15892
3.39957,0.75259
3.45686,0.71344
3.64459,0.77946
4.10926,0.782
4.60753,0.8983
2.62246,0.59834
4.12825,0.79343
2.81571,0.6395
3.52019,0.675
2.61211,0.52625
2.63043,0.62773
2.1522,0.5063
6.13632,1.23863
2.43651,0.52182
2.61911,0.5225
3.01475,0.66446
3.4518,0.75152
3.36657,0.6988
2.7198,0.57055
3.50771,0.74794
2.2249,0.43916
4.01897,0.69291
2.77241,0.65636
2.43371,0.53007
3.02872,0.66505
2.47704,0.41468
4.33922,1.03753
4.29029,0.94344
3.06497,0.57373
2.74979,0.53803
3.10699,0.62847
3.32374,0.72126
3.27442,0.71343
3.44801,0.72212
4.53055,0.94556
2.80615,0.628
2.96138,0.54047
1.59257,0.25852
1.35781,0.23173
2.64612,0.70165
5.28789,1.1123
2.19111,0.39807
3.00085,0.52879
2.30064,0.46305
2.96416,0.66954
3.10298,0.56184
3.63386,0.84876
5.34944,1.26171
4.67415,1.13492
1.74049,0.33884
2.97214,0.51361
2.20661,0.40235
2.68972,0.44063
4.02844,0.81603
1.98746,0.45196
3.37592,0.6755
4.23977,1.04374
5.76999,1.32742
3.758,0.60684
1.14548,0.22562
4.09285,0.77822
2.57867,0.50947
2.76467,0.47408
3.20501,0.6811
4.74227,1.05161
2.22038,0.55894
3.04907,0.6644
2.31015,0.42929
2.50398,0.45837
2.45947,0.42397
4.94068,1.16061
2.05166,0.45134
4.97209,0.9635
4.76454,0.95904
2.36634,0.48351
2.14732,0.4365
4.8481,0.96817
2.49629,0.55979
3.37167,0.59156
3.05682,0.72464
4.72959,1.03372
4.69751,1.05002
3.23952,0.68771
2.27803,0.4707
4.30546,0.92696
3.30445,0.70092
3.59438,0.67076
3.01071,0.55992
2.34412,0.46448
2.99041,0.66706
2.87485,0.53915
4.19719,0.96272
2.44314,0.48089
3.96483,0.78463
1.88185,0.34926
2.53039,0.63642
3.69741,0.75156
2.87976,0.67352
3.03199,0.79831
3.72955,0.78804
3.30975,0.69911
2.81304,0.57409
4.19323,0.85892
3.57607,0.77001
2.75655,0.54857
2.87966,0.75996
3.85105,0.55772
3.46542,0.53929
2.70785,0.44715
3.14212,0.74304
3.34834,0.61539
4.68824,1.01333
2.25943,0.47441
3.55641,0.56479
2.18643,0.42751
3.07634,0.59427
2.31375,0.47472
2.73806,0.5928
2.94889,0.54151
2.90963,0.58003
3.93653,0.93782
4.09867,1.02135
2.55754,0.65033
3.97876,0.70042
2.47846,0.60643
1.51553,0.36994
5.15424,1.1309
3.40508,0.77726
2.63045,0.62257
3.80469,0.77146
3.03434,0.60519
3.26672,0.64096
3.09333,0.66047
2.36686,0.52646
2.68924,0.4988
1.79389,0.36444
4.80868,1.0982
4.7537,1.02693
4.43197,0.8331
3.69102,0.87808
3.82136,0.82266
2.89375,0.53035
1.97961,0.32153
1.74385,0.25144
2.1112,0.31084
3.52824,0.74668
3.74062,0.76652
3.2973,0.59841
3.0055,0.57768
2.9842,0.61651
2.48714,0.65175
4.64381,1.10814
3.7258,0.69736
3.80688,0.7362
2.47262,0.44601
5.95408,1.34552
3.31044,0.85458
