param1,param2
2.93891,0.77467
2.04166,0.49156
6.85906,1.48688
4.71407,1.09503
3.07864,0.64118
2.88234,0.61274
4.28171,0.83253
2.84464,0.67578
2.64603,0.58882
2.84217,0.49995
3.60079,0.88107
2.89898,0.64944
3.37465,0.6636
4.08084,0.90863
2.63313,0.47992
2.70357,0.47235
3.21755,0.66161
5.02155,0.981
2.86066,0.7213
3.43726,0.67146
4.67485,1.20398
2.28754,0.36233
3.2147,0.85332
3.83741,0.71695
4.08403,0.81272
3.55225,0.7659
3.56915,0.72334
2.19363,0.35866
2.26822,0.39081
1.81728,0.25703
5.34242,1.38146
2.35309,0.39204
1.30104,0.20435
2.99524,0.78833
2.39944,0.44313
3.53919,0.85951
4.96428,1.02221
2.44818,0.50857
4.16189,0.89458
3.16866,0.68702
4.46181,0.92212
4.11373,0.81608
4.0517,0.89599
3.29583,0.68685
5.61575,1.14185
1.96531,0.47539
1.75094,0.36565
4.468,0.75749
4.1705,0.67487
4.84322,1.01173
2.18651,0.53597
5.07093,1.04243
2.95367,0.65319
2.69432,0.52086
3.16917,0.66718
4.02398,0.79296
2.46469,0.48361
2.3129,0.54715
4.71269,0.92201
2.94982,0.66551
3.69281,0.69055
4.01127,0.9595
2.98226,0.58527
3.41497,0.78044
3.441,0.76648
3.24233,0.57206
2.1097,0.42735
4.08973,0.82779
1.99853,0.42427
5.05054,1.16527
2.65925,0.61074
4.23155,1.02698
3.23775,0.58041
3.25103,0.74254
3.82355,0.79765
3.64701,0.75405
2.81702,0.6561
2.35643,0.52361
2.25889,0.50158
4.8577,1.03188
3.14801,0.70378
2.86277,0.71246
2.80423,0.69011
2.82609,0.6681
4.11634,0.89278
3.8343,0.85994
4.4025,1.00503
2.65315,0.51315
3.81006,0.75081
2.75527,0.67747
3.05849,0.61014
3.67136,0.80634
1.76465,0.39498
4.60754,0.87746
3.15489,0.80784
1.67736,0.32867
2.14591,0.33566
2.6302,0.59774
3.20981,0.68699
1.9643,0.3633
3.73205,0.96778
3.95332,0.90296
3.79577,0.88144
2.65026,0.58117
2.62871,0.57284
2.7059,0.5912
4.41817,0.95045
3.39928,0.81741
4.40598,0.82197
3.66922,0.74655
3.09937,0.63554
3.77159,0.80744
2.93082,0.61095
3.4777,0.75885
3.8906,0.82033
3.3726,0.75467
4.70755,1.02555
2.61065,0.52709
2.94251,0.59435
3.08183,0.59283
3.9128,0.80988
3.29815,0.6309
2.64599,0.52546
3.21461,0.6927
3.48303,0.7448
4.25432,0.91419
3.06975,0.56623
5.15026,1.15235
2.37874,0.45773
5.60379,1.38972
2.29055,0.36928
3.83848,0.846
4.05563,0.80349
3.71856,0.8275
3.13908,0.60206
4.18472,0.97411
3.74067,0.77466
2.50246,0.42466
4.0395,1.04359
2.27243,0.41404
3.06528,0.60134
3.71083,0.78769
3.43244,0.71847
2.90924,0.62174
4.08545,0.93203
3.17463,0.66252
3.93119,0.76119
3.16218,0.72263
3.46041,0.7372
3.81288,0.7117
4.72288,1.00786
3.2269,0.77817
4.18987,1.02854
4.48076,1.06377
2.71066,0.49438
3.09173,0.64348
3.40973,0.69678
2.3483,0.43501
3.93374,0.897
2.68294,0.53005
3.12644,0.69222
4.10468,0.80532
2.7396,0.57429
2.82278,0.49092
2.87749,0.53583
2.31915,0.60484
3.73668,0.75068
3.26779,0.79588
2.2044,0.45838
3.89574,0.86154
3.95143,0.62867
